"","ratio","iteration","exact_solver_timeout","heuristic_timeout","exact_solver_exec_time","heuristic_exec_time","total_exec_time","exact_solver_new_solutions_count","heuristic_new_solutions_count","total_solutions_count","exact_solver_hypervolume","heuristic_hypervolume","final_hypervolume","method"
0,"100% : 0%",0,120.0,"",120.0,"",120.0,436.0,"",436.0,0.2033224185969088,"",0.2033224185969088,"aneja"
1,"90% : 10%",0,108.0,12.0,108.0,3.0,111.0,417.0,320.0,737.0,0.20332054208826167,0.2033336676360202,0.2033336676360202,"aneja"
2,"80% : 20%",0,96.0,24.0,96.0,2.0,98.0,394.0,280.0,674.0,0.2033134067895766,0.20333023544371312,0.20333023544371312,"aneja"
3,"70% : 30%",0,84.0,36.0,84.0,2.0,86.0,382.0,292.0,674.0,0.20331271138511386,0.20333023544371312,0.20333023544371312,"aneja"
4,"60% : 40%",0,72.0,48.0,72.0,2.0,74.0,367.0,305.0,672.0,0.20331069098586557,0.20333001601549663,0.20333001601549663,"aneja"
5,"50% : 50%",0,60.0,60.0,60.0,2.0,62.0,346.0,326.0,672.0,0.2032942282019925,0.20333002182853968,0.20333002182853968,"aneja"
6,"40% : 60%",0,48.0,72.0,48.0,2.0,50.0,298.0,362.0,660.0,0.20328508956497995,0.20332946530463528,0.20332946530463528,"aneja"
7,"30% : 70%",0,36.0,84.0,36.0,2.0,38.0,235.0,425.0,660.0,0.20323084636846722,0.20332948568243622,0.20332948568243622,"aneja"
8,"20% : 80%",0,24.0,96.0,24.0,3.0,27.0,175.0,478.0,653.0,0.20309699567680986,0.20332890055507266,0.20332890055507266,"aneja"
9,"10% : 90%",0,12.0,108.0,10.438285,3.0,13.438285,101.0,552.0,653.0,0.20246686641896125,0.2033287989702142,0.2033287989702142,"aneja"
10,"0% : 100%",0,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"aneja"
11,"100% : 0%",1,120.0,"",120.0,"",120.0,436.0,"",436.0,0.2033224185969088,"",0.2033224185969088,"aneja"
12,"90% : 10%",1,108.0,12.0,108.0,3.0,111.0,415.0,322.0,737.0,0.20332052847969317,0.2033336676360202,0.2033336676360202,"aneja"
13,"80% : 20%",1,96.0,24.0,96.0,2.0,98.0,393.0,281.0,674.0,0.20331322779804067,0.20333023544371312,0.20333023544371312,"aneja"
14,"70% : 30%",1,84.0,36.0,84.0,2.0,86.0,382.0,292.0,674.0,0.20331271138511386,0.20333023544371312,0.20333023544371312,"aneja"
15,"60% : 40%",1,72.0,48.0,72.0,2.0,74.0,366.0,306.0,672.0,0.20331067092873095,0.20333001601549663,0.20333001601549663,"aneja"
16,"50% : 50%",1,60.0,60.0,60.0,2.0,62.0,346.0,326.0,672.0,0.2032942282019925,0.20333002182853968,0.20333002182853968,"aneja"
17,"40% : 60%",1,48.0,72.0,48.0,2.0,50.0,298.0,362.0,660.0,0.20328508956497995,0.20332946530463528,0.20332946530463528,"aneja"
18,"30% : 70%",1,36.0,84.0,24.025585000000003,2.0,26.025585000000003,236.0,424.0,660.0,0.20323089352898932,0.20332948568243622,0.20332948568243622,"aneja"
19,"20% : 80%",1,24.0,96.0,24.0,2.0,26.0,176.0,477.0,653.0,0.20311278182496043,0.20332890055507266,0.20332890055507266,"aneja"
20,"10% : 90%",1,12.0,108.0,10.461401000000004,3.0,13.461401000000004,102.0,552.0,654.0,0.20246660680495235,0.2033287989702142,0.2033287989702142,"aneja"
21,"0% : 100%",1,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"aneja"
22,"100% : 0%",2,120.0,"",120.0,"",120.0,437.0,"",437.0,0.20332244492688994,"",0.20332244492688994,"aneja"
23,"90% : 10%",2,108.0,12.0,108.0,3.0,111.0,415.0,322.0,737.0,0.20332052847969317,0.2033336676360202,0.2033336676360202,"aneja"
24,"80% : 20%",2,96.0,24.0,96.0,2.0,98.0,393.0,281.0,674.0,0.20331322779804067,0.20333023544371312,0.20333023544371312,"aneja"
25,"70% : 30%",2,84.0,36.0,84.0,2.0,86.0,382.0,292.0,674.0,0.20331271138511386,0.20333023544371312,0.20333023544371312,"aneja"
26,"60% : 40%",2,72.0,48.0,72.0,2.0,74.0,365.0,307.0,672.0,0.20331066590810443,0.20333001601549663,0.20333001601549663,"aneja"
27,"50% : 50%",2,60.0,60.0,60.0,2.0,62.0,346.0,326.0,672.0,0.2032942282019925,0.20333002182853968,0.20333002182853968,"aneja"
28,"40% : 60%",2,48.0,72.0,48.0,2.0,50.0,298.0,362.0,660.0,0.20328508956497995,0.20332946530463528,0.20332946530463528,"aneja"
29,"30% : 70%",2,36.0,84.0,23.874548,3.0,26.874548,237.0,480.0,717.0,0.2032309185388138,0.20333400944836086,0.20333400944836086,"aneja"
30,"20% : 80%",2,24.0,96.0,24.0,3.0,27.0,176.0,477.0,653.0,0.20311278182496043,0.20332890055507266,0.20332890055507266,"aneja"
31,"10% : 90%",2,12.0,108.0,12.0,3.0,15.0,101.0,552.0,653.0,0.20246646406328497,0.2033287989702142,0.2033287989702142,"aneja"
32,"0% : 100%",2,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"aneja"
33,"100% : 0%",3,120.0,"",120.0,"",120.0,436.0,"",436.0,0.2033224185969088,"",0.2033224185969088,"aneja"
34,"90% : 10%",3,108.0,12.0,108.0,3.0,111.0,417.0,320.0,737.0,0.20332054208826167,0.2033336676360202,0.2033336676360202,"aneja"
35,"80% : 20%",3,96.0,24.0,96.0,2.0,98.0,394.0,280.0,674.0,0.2033134067895766,0.20333023544371312,0.20333023544371312,"aneja"
36,"70% : 30%",3,84.0,36.0,84.0,2.0,86.0,382.0,292.0,674.0,0.20331271138511386,0.20333023544371312,0.20333023544371312,"aneja"
37,"60% : 40%",3,72.0,48.0,72.0,2.0,74.0,366.0,306.0,672.0,0.20331067092873095,0.20333001601549663,0.20333001601549663,"aneja"
38,"50% : 50%",3,60.0,60.0,60.0,2.0,62.0,346.0,326.0,672.0,0.2032942282019925,0.20333002182853968,0.20333002182853968,"aneja"
39,"40% : 60%",3,48.0,72.0,48.0,2.0,50.0,298.0,362.0,660.0,0.20328508956497995,0.20332946530463528,0.20332946530463528,"aneja"
40,"30% : 70%",3,36.0,84.0,36.0,2.0,38.0,235.0,425.0,660.0,0.20323084636846722,0.20332948568243622,0.20332948568243622,"aneja"
41,"20% : 80%",3,24.0,96.0,24.0,3.0,27.0,174.0,479.0,653.0,0.20309672658745379,0.20332890055507266,0.20332890055507266,"aneja"
42,"10% : 90%",3,12.0,108.0,12.0,3.0,15.0,100.0,553.0,653.0,0.20246553728177671,0.2033287989702142,0.2033287989702142,"aneja"
43,"0% : 100%",3,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"aneja"
44,"100% : 0%",4,120.0,"",44.23138699999999,"",44.23138699999999,436.0,"",436.0,0.2033224185969088,"",0.2033224185969088,"aneja"
45,"90% : 10%",4,108.0,12.0,108.0,3.0,111.0,416.0,321.0,737.0,0.20332053528397742,0.2033336676360202,0.2033336676360202,"aneja"
46,"80% : 20%",4,96.0,24.0,96.0,2.0,98.0,393.0,281.0,674.0,0.20331322779804067,0.20333023544371312,0.20333023544371312,"aneja"
47,"70% : 30%",4,84.0,36.0,84.0,2.0,86.0,382.0,292.0,674.0,0.20331271138511386,0.20333023544371312,0.20333023544371312,"aneja"
48,"60% : 40%",4,72.0,48.0,72.0,2.0,74.0,366.0,306.0,672.0,0.20331067092873095,0.20333001601549663,0.20333001601549663,"aneja"
49,"50% : 50%",4,60.0,60.0,60.0,2.0,62.0,346.0,326.0,672.0,0.2032942282019925,0.20333002182853968,0.20333002182853968,"aneja"
50,"40% : 60%",4,48.0,72.0,48.0,2.0,50.0,298.0,362.0,660.0,0.20328508956497995,0.20332946530463528,0.20332946530463528,"aneja"
51,"30% : 70%",4,36.0,84.0,23.980565999999992,2.0,25.980565999999992,236.0,425.0,661.0,0.2032323431654104,0.20332948568243622,0.20332948568243622,"aneja"
52,"20% : 80%",4,24.0,96.0,24.0,3.0,27.0,175.0,478.0,653.0,0.20309699567680986,0.20332890055507266,0.20332890055507266,"aneja"
53,"10% : 90%",4,12.0,108.0,12.0,3.0,15.0,99.0,554.0,653.0,0.20246517897588298,0.2033287989702142,0.2033287989702142,"aneja"
54,"0% : 100%",4,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"aneja"
55,"100% : 0%",5,120.0,"",120.0,"",120.0,436.0,"",436.0,0.2033224185969088,"",0.2033224185969088,"aneja"
56,"90% : 10%",5,108.0,12.0,108.0,3.0,111.0,417.0,320.0,737.0,0.20332054208826167,0.2033336676360202,0.2033336676360202,"aneja"
57,"80% : 20%",5,96.0,24.0,96.0,2.0,98.0,393.0,281.0,674.0,0.20331322779804067,0.20333023544371312,0.20333023544371312,"aneja"
58,"70% : 30%",5,84.0,36.0,84.0,2.0,86.0,382.0,292.0,674.0,0.20331271138511386,0.20333023544371312,0.20333023544371312,"aneja"
59,"60% : 40%",5,72.0,48.0,72.0,2.0,74.0,368.0,304.0,672.0,0.20331070735182138,0.20333001601549663,0.20333001601549663,"aneja"
60,"50% : 50%",5,60.0,60.0,60.0,2.0,62.0,346.0,326.0,672.0,0.2032942282019925,0.20333002182853968,0.20333002182853968,"aneja"
61,"40% : 60%",5,48.0,72.0,48.0,2.0,50.0,298.0,362.0,660.0,0.20328508956497995,0.20332946530463528,0.20332946530463528,"aneja"
62,"30% : 70%",5,36.0,84.0,36.0,2.0,38.0,233.0,427.0,660.0,0.20322951437128112,0.20332948568243622,0.20332948568243622,"aneja"
63,"20% : 80%",5,24.0,96.0,18.093183999999987,3.0,21.093183999999987,175.0,478.0,653.0,0.20309699567680986,0.20332890055507266,0.20332890055507266,"aneja"
64,"10% : 90%",5,12.0,108.0,10.437934000000004,3.0,13.437934000000004,101.0,552.0,653.0,0.20246646406328497,0.2033287989702142,0.2033287989702142,"aneja"
65,"0% : 100%",5,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"aneja"
66,"100% : 0%",6,120.0,"",120.0,"",120.0,437.0,"",437.0,0.20332244492688994,"",0.20332244492688994,"aneja"
67,"90% : 10%",6,108.0,12.0,108.0,3.0,111.0,417.0,320.0,737.0,0.20332054208826167,0.2033336676360202,0.2033336676360202,"aneja"
68,"80% : 20%",6,96.0,24.0,96.0,2.0,98.0,393.0,281.0,674.0,0.20331322779804067,0.20333023544371312,0.20333023544371312,"aneja"
69,"70% : 30%",6,84.0,36.0,84.0,2.0,86.0,382.0,292.0,674.0,0.20331271138511386,0.20333023544371312,0.20333023544371312,"aneja"
70,"60% : 40%",6,72.0,48.0,72.0,2.0,74.0,368.0,304.0,672.0,0.20331070735182138,0.20333001601549663,0.20333001601549663,"aneja"
71,"50% : 50%",6,60.0,60.0,60.0,2.0,62.0,346.0,326.0,672.0,0.2032942282019925,0.20333002182853968,0.20333002182853968,"aneja"
72,"40% : 60%",6,48.0,72.0,48.0,2.0,50.0,298.0,362.0,660.0,0.20328508956497995,0.20332946530463528,0.20332946530463528,"aneja"
73,"30% : 70%",6,36.0,84.0,36.0,2.0,38.0,233.0,427.0,660.0,0.20322951437128112,0.20332948568243622,0.20332948568243622,"aneja"
74,"20% : 80%",6,24.0,96.0,24.0,2.0,26.0,173.0,480.0,653.0,0.20309652174320034,0.20332890055507266,0.20332890055507266,"aneja"
75,"10% : 90%",6,12.0,108.0,12.0,3.0,15.0,100.0,553.0,653.0,0.20246553728177671,0.2033287989702142,0.2033287989702142,"aneja"
76,"0% : 100%",6,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"aneja"
77,"100% : 0%",7,120.0,"",120.0,"",120.0,437.0,"",437.0,0.20332244492688994,"",0.20332244492688994,"aneja"
78,"90% : 10%",7,108.0,12.0,42.10391700000003,3.0,45.10391700000003,416.0,321.0,737.0,0.20332053528397742,0.2033336676360202,0.2033336676360202,"aneja"
79,"80% : 20%",7,96.0,24.0,96.0,2.0,98.0,393.0,281.0,674.0,0.20331322779804067,0.20333023544371312,0.20333023544371312,"aneja"
80,"70% : 30%",7,84.0,36.0,84.0,2.0,86.0,382.0,292.0,674.0,0.20331271138511386,0.20333023544371312,0.20333023544371312,"aneja"
81,"60% : 40%",7,72.0,48.0,72.0,2.0,74.0,365.0,307.0,672.0,0.20331066590810443,0.20333001601549663,0.20333001601549663,"aneja"
82,"50% : 50%",7,60.0,60.0,60.0,2.0,62.0,346.0,326.0,672.0,0.2032942282019925,0.20333002182853968,0.20333002182853968,"aneja"
83,"40% : 60%",7,48.0,72.0,48.0,2.0,50.0,296.0,364.0,660.0,0.20328489974175826,0.20332946530463528,0.20332946530463528,"aneja"
84,"30% : 70%",7,36.0,84.0,36.0,2.0,38.0,235.0,425.0,660.0,0.20323084636846722,0.20332948568243622,0.20332948568243622,"aneja"
85,"20% : 80%",7,24.0,96.0,18.044751000000005,3.0,21.044751000000005,173.0,484.0,657.0,0.2030817287321375,0.2033290511522434,0.2033290511522434,"aneja"
86,"10% : 90%",7,12.0,108.0,12.0,3.0,15.0,100.0,553.0,653.0,0.20246553728177671,0.2033287989702142,0.2033287989702142,"aneja"
87,"0% : 100%",7,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"aneja"
88,"100% : 0%",8,120.0,"",120.0,"",120.0,437.0,"",437.0,0.20332244492688994,"",0.20332244492688994,"aneja"
89,"90% : 10%",8,108.0,12.0,108.0,3.0,111.0,415.0,322.0,737.0,0.20332052847969317,0.2033336676360202,0.2033336676360202,"aneja"
90,"80% : 20%",8,96.0,24.0,96.0,2.0,98.0,393.0,281.0,674.0,0.20331322779804067,0.20333023544371312,0.20333023544371312,"aneja"
91,"70% : 30%",8,84.0,36.0,84.0,2.0,86.0,382.0,292.0,674.0,0.20331271138511386,0.20333023544371312,0.20333023544371312,"aneja"
92,"60% : 40%",8,72.0,48.0,72.0,2.0,74.0,367.0,305.0,672.0,0.20331069098586557,0.20333001601549663,0.20333001601549663,"aneja"
93,"50% : 50%",8,60.0,60.0,60.0,2.0,62.0,346.0,326.0,672.0,0.2032942282019925,0.20333002182853968,0.20333002182853968,"aneja"
94,"40% : 60%",8,48.0,72.0,48.0,2.0,50.0,299.0,361.0,660.0,0.20328514977525128,0.20332946530463528,0.20332946530463528,"aneja"
95,"30% : 70%",8,36.0,84.0,36.0,2.0,38.0,233.0,427.0,660.0,0.20322951437128112,0.20332948568243622,0.20332948568243622,"aneja"
96,"20% : 80%",8,24.0,96.0,24.0,3.0,27.0,175.0,478.0,653.0,0.20309699567680986,0.20332890055507266,0.20332890055507266,"aneja"
97,"10% : 90%",8,12.0,108.0,10.445298000000001,3.0,13.445298000000001,100.0,554.0,654.0,0.20246537682998925,0.2033287989702142,0.2033287989702142,"aneja"
98,"0% : 100%",8,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"aneja"
99,"100% : 0%",9,120.0,"",120.0,"",120.0,437.0,"",437.0,0.20332244492688994,"",0.20332244492688994,"aneja"
100,"90% : 10%",9,108.0,12.0,108.0,3.0,111.0,415.0,322.0,737.0,0.20332052847969317,0.2033336676360202,0.2033336676360202,"aneja"
101,"80% : 20%",9,96.0,24.0,96.0,2.0,98.0,394.0,280.0,674.0,0.2033134067895766,0.20333023544371312,0.20333023544371312,"aneja"
102,"70% : 30%",9,84.0,36.0,84.0,2.0,86.0,382.0,292.0,674.0,0.20331271138511386,0.20333023544371312,0.20333023544371312,"aneja"
103,"60% : 40%",9,72.0,48.0,72.0,2.0,74.0,366.0,306.0,672.0,0.20331067092873095,0.20333001601549663,0.20333001601549663,"aneja"
104,"50% : 50%",9,60.0,60.0,60.0,2.0,62.0,346.0,326.0,672.0,0.2032942282019925,0.20333002182853968,0.20333002182853968,"aneja"
105,"40% : 60%",9,48.0,72.0,48.0,2.0,50.0,301.0,359.0,660.0,0.20328519686080695,0.20332946530463528,0.20332946530463528,"aneja"
106,"30% : 70%",9,36.0,84.0,36.0,2.0,38.0,235.0,425.0,660.0,0.20323084636846722,0.20332948568243622,0.20332948568243622,"aneja"
107,"20% : 80%",9,24.0,96.0,24.0,2.0,26.0,174.0,479.0,653.0,0.20309672658745379,0.20332890055507266,0.20332890055507266,"aneja"
108,"10% : 90%",9,12.0,108.0,10.457465,3.0,13.457465,101.0,554.0,655.0,0.20246641279744157,0.2033288316372522,0.2033288316372522,"aneja"
109,"0% : 100%",9,"",120.0,"",6.0,6.0,"",524.0,524.0,"",0.20280990035227806,0.20280990035227806,"aneja"
0,"100% : 0%",0,120.0,"",1.734496,"",1.734496,30.0,"",30.0,0.2017481529816026,"",0.2017481529816026,"gpba"
1,"90% : 10%",0,108.0,12.0,1.7336109999999998,2.0,3.733611,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
2,"80% : 20%",0,96.0,24.0,1.7276230000000001,2.0,3.7276230000000004,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
3,"70% : 30%",0,84.0,36.0,1.7326029999999992,2.0,3.7326029999999992,30.0,654.0,684.0,0.2017481529816026,0.20331706734668284,0.20331706734668284,"gpba"
